threshold_bps,event_id,start_time,end_time,duration_minutes,bar_count,peak_time,peak_signed_bps,peak_abs_bps,regime
200,gate-200-0008,2026-06-29 02:30:00+00:00,2026-06-29 06:00:00+00:00,210,14,2026-06-29 05:00:00+00:00,287.4118784334991,287.4118784334991,PRE_20260716
200,gate-200-0009,2026-06-29 06:15:00+00:00,2026-06-29 06:45:00+00:00,30,2,2026-06-29 06:15:00+00:00,247.59794121646428,247.59794121646428,PRE_20260716
200,gate-200-0010,2026-06-29 07:00:00+00:00,2026-06-29 08:00:00+00:00,60,4,2026-06-29 07:30:00+00:00,222.94105326848302,222.94105326848302,PRE_20260716
200,gate-200-0011,2026-07-02 06:15:00+00:00,2026-07-02 06:30:00+00:00,15,1,2026-07-02 06:15:00+00:00,203.9577181022821,203.9577181022821,PRE_20260716
200,gate-200-0012,2026-07-10 02:00:00+00:00,2026-07-10 03:00:00+00:00,60,4,2026-07-10 02:45:00+00:00,210.89864631259826,210.89864631259826,PRE_20260716
200,gate-200-0013,2026-07-10 04:00:00+00:00,2026-07-10 04:30:00+00:00,30,2,2026-07-10 04:15:00+00:00,202.23305861861212,202.23305861861212,PRE_20260716
200,gate-200-0014,2026-07-10 06:00:00+00:00,2026-07-10 06:15:00+00:00,15,1,2026-07-10 06:00:00+00:00,200.22785244033972,200.22785244033972,PRE_20260716
200,gate-200-0015,2026-07-10 09:15:00+00:00,2026-07-10 11:00:00+00:00,105,7,2026-07-10 09:15:00+00:00,210.19239868579746,210.19239868579746,PRE_20260716
200,gate-200-0016,2026-07-10 12:30:00+00:00,2026-07-10 12:45:00+00:00,15,1,2026-07-10 12:30:00+00:00,205.00689927064883,205.00689927064883,PRE_20260716
200,gate-200-0017,2026-07-10 14:15:00+00:00,2026-07-10 15:30:00+00:00,75,5,2026-07-10 15:15:00+00:00,212.9691214529851,212.9691214529851,PRE_20260716
200,gate-200-0018,2026-07-10 15:45:00+00:00,2026-07-10 16:00:00+00:00,15,1,2026-07-10 15:45:00+00:00,212.42782221751443,212.42782221751443,PRE_20260716
200,gate-200-0019,2026-07-10 16:30:00+00:00,2026-07-10 16:45:00+00:00,15,1,2026-07-10 16:30:00+00:00,201.28945826006986,201.28945826006986,PRE_20260716
200,gate-200-0020,2026-07-10 17:15:00+00:00,2026-07-10 17:45:00+00:00,30,2,2026-07-10 17:30:00+00:00,204.5662585070107,204.5662585070107,PRE_20260716
200,gate-200-0021,2026-07-10 18:00:00+00:00,2026-07-10 18:15:00+00:00,15,1,2026-07-10 18:00:00+00:00,221.72593712757777,221.72593712757777,PRE_20260716
200,gate-200-0022,2026-07-10 18:30:00+00:00,2026-07-10 18:45:00+00:00,15,1,2026-07-10 18:30:00+00:00,213.9807450816229,213.9807450816229,PRE_20260716
200,gate-200-0023,2026-07-10 19:00:00+00:00,2026-07-10 19:30:00+00:00,30,2,2026-07-10 19:15:00+00:00,202.6533653862175,202.6533653862175,PRE_20260716
200,gate-200-0024,2026-07-10 20:45:00+00:00,2026-07-10 21:30:00+00:00,45,3,2026-07-10 21:15:00+00:00,212.3916343566427,212.3916343566427,PRE_20260716
200,gate-200-0025,2026-07-10 22:15:00+00:00,2026-07-10 22:30:00+00:00,15,1,2026-07-10 22:15:00+00:00,201.4373041488568,201.4373041488568,PRE_20260716
200,gate-200-0026,2026-07-10 23:30:00+00:00,2026-07-10 23:45:00+00:00,15,1,2026-07-10 23:30:00+00:00,201.00367656925124,201.00367656925124,PRE_20260716
200,gate-200-0027,2026-07-11 00:00:00+00:00,2026-07-11 00:15:00+00:00,15,1,2026-07-11 00:00:00+00:00,201.96635670950212,201.96635670950212,PRE_20260716
200,gate-200-0028,2026-07-11 00:30:00+00:00,2026-07-11 05:00:00+00:00,270,18,2026-07-11 03:30:00+00:00,216.56787721356824,216.56787721356824,PRE_20260716
200,gate-200-0029,2026-07-11 12:30:00+00:00,2026-07-11 13:15:00+00:00,45,3,2026-07-11 12:45:00+00:00,211.58166292254677,211.58166292254677,PRE_20260716
200,gate-200-0030,2026-07-11 13:30:00+00:00,2026-07-11 14:00:00+00:00,30,2,2026-07-11 13:30:00+00:00,206.8002112115914,206.8002112115914,PRE_20260716
200,gate-200-0031,2026-07-11 14:30:00+00:00,2026-07-11 16:45:00+00:00,135,9,2026-07-11 15:45:00+00:00,207.66345123258307,207.66345123258307,PRE_20260716
200,gate-200-0032,2026-07-11 17:00:00+00:00,2026-07-11 19:00:00+00:00,120,8,2026-07-11 17:30:00+00:00,206.12086147436102,206.12086147436102,PRE_20260716
200,gate-200-0033,2026-07-11 19:15:00+00:00,2026-07-11 20:15:00+00:00,60,4,2026-07-11 19:30:00+00:00,204.27928152800138,204.27928152800138,PRE_20260716
200,gate-200-0034,2026-07-11 20:30:00+00:00,2026-07-11 20:45:00+00:00,15,1,2026-07-11 20:30:00+00:00,202.55845786471068,202.55845786471068,PRE_20260716
200,gate-200-0035,2026-07-11 22:00:00+00:00,2026-07-11 22:45:00+00:00,45,3,2026-07-11 22:15:00+00:00,205.48516589306607,205.48516589306607,PRE_20260716
200,gate-200-0036,2026-07-11 23:00:00+00:00,2026-07-12 07:45:00+00:00,525,35,2026-07-11 23:45:00+00:00,219.79200890432526,219.79200890432526,PRE_20260716
200,gate-200-0037,2026-07-12 08:45:00+00:00,2026-07-12 14:30:00+00:00,345,23,2026-07-12 14:15:00+00:00,209.5182684816441,209.5182684816441,PRE_20260716
200,gate-200-0038,2026-07-12 14:45:00+00:00,2026-07-12 19:15:00+00:00,270,18,2026-07-12 17:15:00+00:00,208.87832737584193,208.87832737584193,PRE_20260716
200,gate-200-0039,2026-07-12 19:30:00+00:00,2026-07-12 20:00:00+00:00,30,2,2026-07-12 19:30:00+00:00,203.23563830138912,203.23563830138912,PRE_20260716
200,gate-200-0040,2026-07-12 20:15:00+00:00,2026-07-12 21:15:00+00:00,60,4,2026-07-12 21:00:00+00:00,219.9408618226513,219.9408618226513,PRE_20260716
200,gate-200-0041,2026-07-12 21:30:00+00:00,2026-07-12 21:45:00+00:00,15,1,2026-07-12 21:30:00+00:00,202.00682625492846,202.00682625492846,PRE_20260716
200,gate-200-0042,2026-07-12 22:00:00+00:00,2026-07-12 23:00:00+00:00,60,4,2026-07-12 22:00:00+00:00,212.61686920659156,212.61686920659156,PRE_20260716
200,gate-200-0043,2026-07-13 00:00:00+00:00,2026-07-13 00:30:00+00:00,30,2,2026-07-13 00:15:00+00:00,215.94076409808721,215.94076409808721,PRE_20260716
200,gate-200-0044,2026-07-13 00:45:00+00:00,2026-07-13 12:30:00+00:00,705,47,2026-07-13 07:00:00+00:00,267.7690756976195,267.7690756976195,PRE_20260716
200,gate-200-0045,2026-07-14 21:45:00+00:00,2026-07-14 22:00:00+00:00,15,1,2026-07-14 21:45:00+00:00,202.76311614894374,202.76311614894374,PRE_20260716
200,gate-200-0046,2026-07-14 23:00:00+00:00,2026-07-15 00:00:00+00:00,60,4,2026-07-14 23:45:00+00:00,211.26267925848072,211.26267925848072,PRE_20260716
200,gate-200-0047,2026-07-15 00:30:00+00:00,2026-07-15 01:45:00+00:00,75,5,2026-07-15 00:30:00+00:00,202.6240333651931,202.6240333651931,PRE_20260716
